LISTA;empresa;caregoria;codigo;titulo; P.V.P  ACT. ; NUEVO P.V.P ; INCREMENTO ; % INCREMENTO ;; CONSE ; PRECIO NUEVO ;
LISTA;4;IGI;70175;CURURO INCOMPRENDIDO Y OTROS CUENTOS, EL; 29.400,00 ; 32.300,00 ; 2.900,00 ; 0,10 ;#�REF!; 809,00 ; 33.900 ;
LISTA;4;IGI;70176;HUMBERTO; 29.400,00 ; 32.300,00 ; 2.900,00 ; 0,10 ;#�REF!; 810,00 ; 33.900 ;
LISTA;4;IGI;70177;CUEVA, LA; 65.000,00 ; 71.500,00 ; 6.500,00 ; 0,10 ;#�REF!; 811,00 ; 74.900 ;
LISTA;4;IGI;70178;YO NO FUI; 65.000,00 ; 71.500,00 ; 6.500,00 ; 0,10 ;#�REF!; 812,00 ; 74.900 ;
LISTA;4;IGI;70179;TALENTO DE SAPO, EL; 65.000,00 ; 71.500,00 ; 6.500,00 ; 0,10 ;#�REF!; 813,00 ; 74.900 ;
LISTA;4;IGI;70180;ESTE NO ES NUESTRO LIBRO; 65.000,00 ; 71.500,00 ; 6.500,00 ; 0,10 ;#�REF!; 814,00 ; 74.900 ;
LISTA;4;IGI;70181;CAPERUCITA Y LA CIUDAD; 65.000,00 ; 71.500,00 ; 6.500,00 ; 0,10 ;#�REF!; 815,00 ; 74.900 ;
LISTA;4;IGI;70182;UN REINO PARTIDO POR LA MITAD; 65.000,00 ; 71.500,00 ; 6.500,00 ; 0,10 ;#�REF!; 816,00 ; 74.900 ;
LISTA;4;IGI;70183;HOTEL DE GERMENES, EL; 65.000,00 ; 71.500,00 ; 6.500,00 ; 0,10 ;#�REF!; 817,00 ; 74.900 ;
LISTA;4;IGI;70184;DRACULA (ZIG ZAG); 47.000,00 ; 51.700,00 ; 4.700,00 ; 0,10 ;#�REF!; 818,00 ; 54.900 ;
LISTA;4;IGI;70185;FELPO; 38.200,00 ; 42.000,00 ; 3.800,00 ; 0,10 ;#�REF!; 819,00 ; 43.900 ;
LISTA;4;IGI;70186;LOCO Y GORDO AMOR, UN; 73.615,00 ; 81.000,00 ; 7.385,00 ; 0,10 ;#�REF!; 820,00 ; 84.900 ;
LISTA;4;IGI;70187;RED, LA; 61.800,00 ; 68.000,00 ; 6.200,00 ; 0,10 ;#�REF!; 821,00 ; 71.900 ;
LISTA;4;IGI;70188;LEGADO DEL MONSTRUO, EL; 64.700,00 ; 71.200,00 ; 6.500,00 ; 0,10 ;#�REF!; 822,00 ; 74.900 ;
LISTA;4;IGI;70189;PSIQUE, LA ENAMORADA DE UN DIOS; 29.400,00 ; 32.300,00 ; 2.900,00 ; 0,10 ;#�REF!; 823,00 ; 33.900 ;
LISTA;4;IGI;70190;JARDIN SECRETO, EL; 30.500,00 ; 33.600,00 ; 3.100,00 ; 0,10 ;#�REF!; 824,00 ; 35.900 ;
LISTA;4;IGI;70191;NARRACIONES EXTRAORDINARIAS (ZIGZAG); 33.500,00 ; 36.900,00 ; 3.400,00 ; 0,10 ;#�REF!; 825,00 ; 38.900 ;
LISTA;4;IGI;70192;ANTOLOGIA POETICA PARA JOVENES; 30.500,00 ; 33.600,00 ; 3.100,00 ; 0,10 ;#�REF!; 826,00 ; 35.900 ;
LISTA;4;IGI;70193;HABIA UNA VEZ EN EL OLIMPO; 30.500,00 ; 33.600,00 ; 3.100,00 ; 0,10 ;#�REF!; 827,00 ; 35.900 ;
LISTA;4;IGI;70194;HUMO DE TRENES; 30.500,00 ; 33.600,00 ; 3.100,00 ; 0,10 ;#�REF!; 828,00 ; 35.900 ;
LISTA;4;IGI;70195;ALICIA EN EL PAIS DE LAS MARAVILLAS (ZIG ZAG); 30.500,00 ; 33.600,00 ; 3.100,00 ; 0,10 ;#�REF!; 829,00 ; 35.900 ;
LISTA;4;IGI;70196;AVENTURAS DE TOM SAWYER, LAS (ZIG ZAG); 30.500,00 ; 33.600,00 ; 3.100,00 ; 0,10 ;#�REF!; 830,00 ; 35.900 ;
LISTA;4;IGI;70197;CASTILLO NEGRO EN EL DESIERTO, EL; 30.500,00 ; 33.600,00 ; 3.100,00 ; 0,10 ;#�REF!; 831,00 ; 35.900 ;
LISTA;4;IGI;70198;SANDOKAN (ZIG ZAG); 30.500,00 ; 33.600,00 ; 3.100,00 ; 0,10 ;#�REF!; 832,00 ; 35.900 ;
LISTA;4;IGI;70199;TEATRO ESCOLAR REPRESENTABLE 2; 30.500,00 ; 33.600,00 ; 3.100,00 ; 0,10 ;#�REF!; 833,00 ; 35.900 ;
LISTA;4;IGI;70200;FUENTEOVEJUNA (ZIG ZAG); 30.500,00 ; 33.600,00 ; 3.100,00 ; 0,10 ;#�REF!; 834,00 ; 35.900 ;
LISTA;4;IGI;70201;PRINCIPE Y EL MENDIGO, EL (ZIG ZAG); 30.500,00 ; 33.600,00 ; 3.100,00 ; 0,10 ;#�REF!; 835,00 ; 35.900 ;
LISTA;4;IGI;70202;VEINTE MIL LEGUAS DE VIAJE SUBMARINO; 30.500,00 ; 33.600,00 ; 3.100,00 ; 0,10 ;#�REF!; 836,00 ; 35.900 ;
LISTA;4;IGI;70203;VIDA ES SUENO, LA (ZIG ZAG); 30.500,00 ; 33.600,00 ; 3.100,00 ; 0,10 ;#�REF!; 837,00 ; 35.900 ;
LISTA;4;IGI;70204;ILIADA, LA (ZIG ZAG); 30.500,00 ; 33.600,00 ; 3.100,00 ; 0,10 ;#�REF!; 838,00 ; 35.900 ;
LISTA;4;IGI;70205;TEATRO ESCOLAR REPRESENTABLE 1; 30.500,00 ; 33.600,00 ; 3.100,00 ; 0,10 ;#�REF!; 839,00 ; 35.900 ;
LISTA;4;IGI;70206;LAUTARO, JOVEN LIBERTADOR DE ARAUCO; 30.500,00 ; 33.600,00 ; 3.100,00 ; 0,10 ;#�REF!; 840,00 ; 35.900 ;
LISTA;4;IGI;70207;METAMORFOSIS Y OTROS RELATOS, LA (ZIG ZAG); 30.500,00 ; 33.600,00 ; 3.100,00 ; 0,10 ;#�REF!; 841,00 ; 35.900 ;
LISTA;4;IGI;70208;DIARIO DE ANA FRANK (ZIG ZAG); 30.500,00 ; 33.600,00 ; 3.100,00 ; 0,10 ;#�REF!; 842,00 ; 35.900 ;
LISTA;4;IGI;70209;CASA DE MU?ECAS / UN ENEMIGO DEL PUEBLO; 30.500,00 ; 33.600,00 ; 3.100,00 ; 0,10 ;#�REF!; 843,00 ; 35.900 ;
LISTA;4;IGI;70210;HANNES EL PALIDO; 30.500,00 ; 33.600,00 ; 3.100,00 ; 0,10 ;#�REF!; 844,00 ; 35.900 ;
LISTA;4;IGI;70212;ED. ANTERIOR CORAZON (ZIG-ZAG); 30.500,00 ; 33.600,00 ; 3.100,00 ; 0,10 ;#�REF!; 845,00 ; 35.900 ;
LISTA;4;IGI;70213;LITA, LA NINA DEL FIN DEL MUNDO; 31.000,00 ; 34.100,00 ; 3.100,00 ; 0,10 ;#�REF!; 846,00 ; 35.900 ;
LISTA;4;IGI;70214;JERONIMA; 34.000,00 ; 37.400,00 ; 3.400,00 ; 0,10 ;#�REF!; 847,00 ; 39.900 ;
LISTA;4;IGI;70215;RIMAS Y LEYENDAS  (ZIG-ZAG); 29.500,00 ; 32.500,00 ; 3.000,00 ; 0,10 ;#�REF!; 848,00 ; 33.900 ;
LISTA;4;IGI;70216;MAC, EL MICROBIO DESCONOCIDO; 34.000,00 ; 37.400,00 ; 3.400,00 ; 0,10 ;#�REF!; 849,00 ; 39.900 ;
LISTA;4;IGI;70217;TODAS LAS BOTELLAS Y TODOS LOS MARES DEL MUNDO; 30.500,00 ; 33.600,00 ; 3.100,00 ; 0,10 ;#�REF!; 850,00 ; 35.900 ;
LISTA;4;IGI;70218;CUENTOS A BEATRIZ; 34.000,00 ; 37.400,00 ; 3.400,00 ; 0,10 ;#�REF!; 851,00 ; 39.900 ;
LISTA;4;IGI;70219;MANCHAS DE VINCA, LAS; 29.500,00 ; 32.500,00 ; 3.000,00 ; 0,10 ;#�REF!; 852,00 ; 33.900 ;
LISTA;4;IGI;70220;HISTORIAS CON DOS GATAS Y OTRAS HISTORIAS; 29.500,00 ; 32.500,00 ; 3.000,00 ; 0,10 ;#�REF!; 853,00 ; 33.900 ;
LISTA;4;IGI;70221;PAYASO BOMBERO, EL; 29.500,00 ; 32.500,00 ; 3.000,00 ; 0,10 ;#�REF!; 854,00 ; 33.900 ;
LISTA;4;IGI;70222;CAMPANA MAGICA Y OTROS CUENTOS, LA; 29.500,00 ; 32.500,00 ; 3.000,00 ; 0,10 ;#�REF!; 855,00 ; 33.900 ;
LISTA;4;IGI;70223;¡ TRACA TRACA, QUE ALARACA ! ; 29.500,00 ; 32.500,00 ; 3.000,00 ; 0,10 ;#�REF!; 856,00 ; 33.900 ;
LISTA;4;IGI;70224;MIGUEL TIENE UN SECRETO; 29.500,00 ; 32.500,00 ; 3.000,00 ; 0,10 ;#�REF!; 857,00 ; 33.900 ;
LISTA;4;IGI;70225;MANZANA CON HISTORIA, UNA; 29.500,00 ; 32.500,00 ; 3.000,00 ; 0,10 ;#�REF!; 858,00 ; 33.900 ;
LISTA;4;IGI;70226;DOS MAS DOS SON 4; 39.000,00 ; 42.900,00 ; 3.900,00 ; 0,10 ;#�REF!; 859,00 ; 44.900 ;
LISTA;4;IGI;70227;VIAJE A LA LUNA; 39.000,00 ; 42.900,00 ; 3.900,00 ; 0,10 ;#�REF!; 860,00 ; 44.900 ;
LISTA;4;IGI;70228;DRAGON FURIOSO, EL; 48.000,00 ; 52.800,00 ; 4.800,00 ; 0,10 ;#�REF!; 861,00 ; 55.900 ;
LISTA;4;IGI;70229;VIEJA ESTA EN LA CUEVA, LA; 29.500,00 ; 32.500,00 ; 3.000,00 ; 0,10 ;#�REF!; 862,00 ; 33.900 ;
LISTA;4;IGI;70230;SOMBRAS CONTRA EL MURO; 50.000,00 ; 55.000,00 ; 5.000,00 ; 0,10 ;#�REF!; 863,00 ; 57.900 ;
LISTA;4;IGI;70231;MARTIN RIVAS; 50.000,00 ; 55.000,00 ; 5.000,00 ; 0,10 ;#�REF!; 864,00 ; 57.900 ;
LISTA;2;ILB;3708;NO MORIRA EL AMOR; 32.000,00 ; 33.900,00 ; 1.900,00 ; 0,06 ;#�REF!; 76,00 ; 33.900 ;
LISTA;2;ILB;3742;FABULAS DE ESOPO; 24.000,00 ; 25.400,00 ; 1.400,00 ; 0,06 ;#�REF!; 77,00 ; 25.900 ;
LISTA;2;ILB;3743;SONANDO SUENOS; 24.000,00 ; 25.400,00 ; 1.400,00 ; 0,06 ;#�REF!; 78,00 ; 25.900 ;
LISTA;2;ILB;3772;SE. ED. MI CONSTITUCION PRICIPIOS Y VALORES; 41.000,00 ; 43.500,00 ; 2.500,00 ; 0,06 ;#�REF!; 79,00 ; 43.900 ;
LISTA;2;ILB;3980;MAQUIAVELO ¿UN CIENTIFICO MODERNO DE LA POLITICA?, EL ; 39.000,00 ; 41.300,00 ; 2.300,00 ; 0,06 ;#�REF!; 80,00 ; 41.900 ;
LISTA;2;ILB;3981;AMERICA LATINA: DE LA COLONIA A LA REPUB; 29.000,00 ; 30.700,00 ; 1.700,00 ; 0,06 ;#�REF!; 81,00 ; 30.900 ;
LISTA;2;ILB;3983;ROMA de la CIUDAD-ESTADO al IMPERIO; 29.000,00 ; 30.700,00 ; 1.700,00 ; 0,06 ;#�REF!; 82,00 ; 30.900 ;
LISTA;2;ILB;3984;AMERICA LATINA: CULTURAS PRECOLOMBINAS; 29.000,00 ; 30.700,00 ; 1.700,00 ; 0,06 ;#�REF!; 83,00 ; 30.900 ;
LISTA;2;ILB;3985;AZTECAS, LOS. (Pensamiento MAgico Amerin; 29.000,00 ; 30.700,00 ; 1.700,00 ; 0,06 ;#�REF!; 84,00 ; 30.900 ;
LISTA;2;ILB;3986;GRANDES DESCUBRIMIENTOS, LOS-(S.XV-XVII); 34.000,00 ; 36.000,00 ; 2.000,00 ; 0,06 ;#�REF!; 85,00 ; 36.900 ;
LISTA;2;ILB;3987;EDAD MEDIA: DIEZ SIGLOS DE HISTORIA; 38.000,00 ; 40.300,00 ; 2.300,00 ; 0,06 ;#�REF!; 86,00 ; 40.900 ;
LISTA;2;ILB;3988;GEOPOLITICA VISION GENERAL; 29.000,00 ; 30.700,00 ; 1.700,00 ; 0,06 ;#�REF!; 87,00 ; 30.900 ;
LISTA;2;ILB;3989;MOVIMIENTOS SOCIALES. TRAYECTORIAS HISTO; 34.000,00 ; 36.000,00 ; 2.000,00 ; 0,06 ;#�REF!; 88,00 ; 36.900 ;
LISTA;2;ILB;5031;AL RESCATE DE LA TORTUGA DE MAR; 25.000,00 ; 26.500,00 ; 1.500,00 ; 0,06 ;#�REF!; 89,00 ; 26.900 ;
LISTA;2;ILB;5032;AL RESCATE DE LA TORTUGA DE RIO; 25.000,00 ; 26.500,00 ; 1.500,00 ; 0,06 ;#�REF!; 90,00 ; 26.900 ;
LISTA;2;ILB;5033;AL RESCATE DEL CAIMAN.; 25.000,00 ; 26.500,00 ; 1.500,00 ; 0,06 ;#�REF!; 91,00 ; 26.900 ;
LISTA;2;ILB;5034;AL RESCATE DEL MICO CHURUCO; 25.000,00 ; 26.500,00 ; 1.500,00 ; 0,06 ;#�REF!; 92,00 ; 26.900 ;
LISTA;2;ILB;5035;AL RESCATE DEL DELFIN ROSADO; 25.000,00 ; 26.500,00 ; 1.500,00 ; 0,06 ;#�REF!; 93,00 ; 26.900 ;
LISTA;2;ILB;5036;AL RESCATE DEL OSO DE ANTEOJOS; 25.000,00 ; 26.500,00 ; 1.500,00 ; 0,06 ;#�REF!; 94,00 ; 26.900 ;
LISTA;2;ILB;5037;AL RESCATE DEL MURCIELAGO; 25.000,00 ; 26.500,00 ; 1.500,00 ; 0,06 ;#�REF!; 95,00 ; 26.900 ;
LISTA;2;ILB;5038;AL RESCATE DEL JAGUAR; 25.000,00 ; 26.500,00 ; 1.500,00 ; 0,06 ;#�REF!; 96,00 ; 26.900 ;
LISTA;2;ILB;5107;CAPERUCITA ROJA (ERASE UNA VEZ); 19.000,00 ; 20.100,00 ; 1.100,00 ; 0,06 ;#�REF!; 97,00 ; 20.900 ;
LISTA;2;ILB;5108;LITTLE RED RIDING HOOD (ERASE UNA VEZ); 21.000,00 ; 22.300,00 ; 1.300,00 ; 0,06 ;#�REF!; 98,00 ; 22.900 ;
LISTA;2;ILB;5109;HANSEL Y GRETEL (ERASE UNA VEZ); 19.000,00 ; 20.100,00 ; 1.100,00 ; 0,06 ;#�REF!; 99,00 ; 20.900 ;
LISTA;2;ILB;5110;HANSEL AND GRETEL (ERASE UNA VEZ); 21.000,00 ; 22.300,00 ; 1.300,00 ; 0,06 ;#�REF!; 100,00 ; 22.900 ;
LISTA;2;ILB;5111;DI NO A LAS DROGAS (Historias basadas en; 28.000,00 ; 29.700,00 ; 1.700,00 ; 0,06 ;#�REF!; 101,00 ; 29.900 ;
LISTA;2;ILB;5112;MUSICOS DE BREMEN, LOS (ERASE UNA VEZ); 19.000,00 ; 20.100,00 ; 1.100,00 ; 0,06 ;#�REF!; 102,00 ; 20.900 ;
LISTA;2;ILB;5113;THE BREMEN MUSICIANS (ERASE UNA VEZ); 21.000,00 ; 22.300,00 ; 1.300,00 ; 0,06 ;#�REF!; 103,00 ; 22.900 ;
LISTA;2;ILB;5114;PATITO FEO, EL (ERASE UNA VEZ); 19.000,00 ; 20.100,00 ; 1.100,00 ; 0,06 ;#�REF!; 104,00 ; 20.900 ;
LISTA;2;ILB;5115;THE UGLY DUCKLING (ERASE UNA VEZ); 21.000,00 ; 22.300,00 ; 1.300,00 ; 0,06 ;#�REF!; 105,00 ; 22.900 ;
LISTA;2;ILB;5116;SASTRECILLO VALIENTE, EL (ERASE UNA VEZ); 19.000,00 ; 20.100,00 ; 1.100,00 ; 0,06 ;#�REF!; 106,00 ; 20.900 ;
LISTA;2;ILB;5117;THE BRAVE LITTLE TAILOR (ERASE UNA VEZ); 21.000,00 ; 22.300,00 ; 1.300,00 ; 0,06 ;#�REF!; 107,00 ; 22.900 ;
LISTA;2;ILB;5118;SOLDADITO DE PLOMO, EL (ERASE UNA VEZ); 19.000,00 ; 20.100,00 ; 1.100,00 ; 0,06 ;#�REF!; 108,00 ; 20.900 ;
LISTA;2;ILB;5119;THE LITTLE LEAD SOLDIER (ERASE UNA VEZ); 21.000,00 ; 22.300,00 ; 1.300,00 ; 0,06 ;#�REF!; 109,00 ; 22.900 ;
LISTA;2;ILB;5121;FLAUTISTA DE HAMELIN, EL (ERASE UNA VEZ); 20.000,00 ; 21.200,00 ; 1.200,00 ; 0,06 ;#�REF!; 110,00 ; 21.900 ;
LISTA;2;ILB;5122;THE PIED PIPER OF HAMELIN (ERASE UNA VEZ; 21.000,00 ; 22.300,00 ; 1.300,00 ; 0,06 ;#�REF!; 111,00 ; 22.900 ;
LISTA;2;ILB;5123;TRES COCHINITOS, LOS (ERASE UNA VEZ); 20.000,00 ; 21.200,00 ; 1.200,00 ; 0,06 ;#�REF!; 112,00 ; 21.900 ;
LISTA;2;ILB;5124;THE THREE LITTLE PIGS (ERASE UNA VEZ); 21.000,00 ; 22.300,00 ; 1.300,00 ; 0,06 ;#�REF!; 113,00 ; 22.900 ;
LISTA;2;ILB;5126;GATO CON BOTAS, EL. PERRAULT U.I. (EUV); 19.000,00 ; 20.100,00 ; 1.100,00 ; 0,06 ;#�REF!; 114,00 ; 20.900 ;
LISTA;2;ILB;5130;SOGA PARA PLUG, UNA; 22.000,00 ; 23.300,00 ; 1.300,00 ; 0,06 ;#�REF!; 115,00 ; 23.900 ;
LISTA;2;ILB;5140;COLORES DEL GRILLO, LOS; 24.000,00 ; 25.400,00 ; 1.400,00 ; 0,06 ;#�REF!; 116,00 ; 25.900 ;
LISTA;2;ILB;5148;LILO EL COCODRILO; 22.000,00 ; 23.300,00 ; 1.300,00 ; 0,06 ;#�REF!; 117,00 ; 23.900 ;
LISTA;2;ILB;5149;MODELAR PLASTILINA; 44.000,00 ; 46.600,00 ; 2.600,00 ; 0,06 ;#�REF!; 118,00 ; 46.900 ;
LISTA;2;ILB;5150;BATE, BATE, CHOCOLATE; 21.000,00 ; 22.300,00 ; 1.300,00 ; 0,06 ;#�REF!; 119,00 ; 22.900 ;
LISTA;2;ILB;5151;DE LOS CARNAVALES Y OTRAS RUMBAS; 49.000,00 ; 51.900,00 ; 2.900,00 ; 0,06 ;#�REF!; 120,00 ; 51.900 ;
LISTA;2;ILB;5152;MITOLOGIA, GRIEGA, CELTA Y ROMANA; 30.000,00 ; 31.800,00 ; 1.800,00 ; 0,06 ;#�REF!; 121,00 ; 31.900 ;
LISTA;2;ILB;5153;SEMANARIO DEL MIEDO; 28.000,00 ; 29.700,00 ; 1.700,00 ; 0,06 ;#�REF!; 122,00 ; 29.900 ;
LISTA;2;ILB;5155;COLOMBIA:IMAG.DE SU DIVERSIDAD 1492-HOY; 51.000,00 ; 54.100,00 ; 3.100,00 ; 0,06 ;#�REF!; 123,00 ; 54.900 ;
LISTA;2;ILB;5156;ENLOQUECIERON LOS NUMEROS, SE; 25.000,00 ; 26.500,00 ; 1.500,00 ; 0,06 ;#�REF!; 124,00 ; 26.900 ;
LISTA;2;ILB;5157;VENDEDORA DE CLAVELES, LA (Alas d'papel); 25.000,00 ; 26.500,00 ; 1.500,00 ; 0,06 ;#�REF!; 125,00 ; 26.900 ;
LISTA;2;ILB;5158;PODERES DE ANTONINA, LOS; 27.000,00 ; 28.600,00 ; 1.600,00 ; 0,06 ;#�REF!; 126,00 ; 28.900 ;
LISTA;2;ILB;5159;DOCE CUENTOS PARA UN S. (Alas de Papel); 32.000,00 ; 33.900,00 ; 1.900,00 ; 0,06 ;#�REF!; 127,00 ; 33.900 ;
LISTA;2;ILB;5168;PAIS DE LOS DIAS ETERNOS, EL  (Alas de P; 29.000,00 ; 30.700,00 ; 1.700,00 ; 0,06 ;#�REF!; 128,00 ; 30.900 ;
LISTA;2;ILB;5169;ELABORAR MASCARAS Y MAQUILLAJES; 47.000,00 ; 49.800,00 ; 2.800,00 ; 0,06 ;#�REF!; 129,00 ; 49.900 ;
LISTA;2;ILB;5170;ANTOLOGIA DEL TERROR; 33.000,00 ; 35.000,00 ; 2.000,00 ; 0,06 ;#�REF!; 130,00 ; 35.900 ;
LISTA;2;ILB;5171;GATOS DE VENECIA, LOS  (Alas de papel); 25.000,00 ; 26.500,00 ; 1.500,00 ; 0,06 ;#�REF!; 131,00 ; 26.900 ;
LISTA;2;ILB;5172;CUATRO AVENTURAS Y UN PAIS(Alas de papel; 24.000,00 ; 25.400,00 ; 1.400,00 ; 0,06 ;#�REF!; 132,00 ; 25.900 ;
LISTA;2;ILB;5173;DE BALLENAS Y DE MARES (Alas de papel); 27.000,00 ; 28.600,00 ; 1.600,00 ; 0,06 ;#�REF!; 133,00 ; 28.900 ;
LISTA;2;ILB;5174;FESTIN DE LAS LETRAS, EL. 2aEDICION (Ala; 25.000,00 ; 26.500,00 ; 1.500,00 ; 0,06 ;#�REF!; 134,00 ; 26.900 ;
LISTA;2;ILB;5175;HISTORIA DE KI. 2aEDICION (Alas de papel; 32.000,00 ; 33.900,00 ; 1.900,00 ; 0,06 ;#�REF!; 135,00 ; 33.900 ;
LISTA;2;ILB;5176;CUENTOS-DORMIR A UN ELEFANTE(SERIE ROJA); 25.000,00 ; 26.500,00 ; 1.500,00 ; 0,06 ;#�REF!; 136,00 ; 26.900 ;
LISTA;2;ILB;5177;THE COLORS OF THE CRICKET; 21.000,00 ; 22.300,00 ; 1.300,00 ; 0,06 ;#�REF!; 137,00 ; 22.900 ;
LISTA;2;ILB;5178;LILO THE CROCODILE (Erase una vez)INGLES; 21.000,00 ; 22.300,00 ; 1.300,00 ; 0,06 ;#�REF!; 138,00 ; 22.900 ;
LISTA;2;ILB;5179;AMIGO ES PARA ESO (Alas de papel); 27.000,00 ; 28.600,00 ; 1.600,00 ; 0,06 ;#�REF!; 139,00 ; 28.900 ;
LISTA;2;ILB;5180;MEMORIAS DE UN SOMBRERO 2aEDICION (c.a.p; 27.000,00 ; 28.600,00 ; 1.600,00 ; 0,06 ;#�REF!; 140,00 ; 28.900 ;
LISTA;2;ILB;5181;TATO Y CARMELA 2a EDICION (Alas de Papel; 28.000,00 ; 29.700,00 ; 1.700,00 ; 0,06 ;#�REF!; 141,00 ; 29.900 ;
LISTA;2;ILB;5182;MARGARITA DEBAYLE, A; 20.000,00 ; 21.200,00 ; 1.200,00 ; 0,06 ;#�REF!; 142,00 ; 21.900 ;
LISTA;2;ILB;5183;ESPEJO NO LO MUESTRA TODO, EL; 33.000,00 ; 35.000,00 ; 2.000,00 ; 0,06 ;#�REF!; 143,00 ; 35.900 ;
LISTA;2;ILB;5184;TRES MUNECAS DE CRISTAL; 33.000,00 ; 35.000,00 ; 2.000,00 ; 0,06 ;#�REF!; 144,00 ; 35.900 ;
LISTA;2;ILB;5185;VOLAR, A; 26.000,00 ; 27.600,00 ; 1.600,00 ; 0,06 ;#�REF!; 145,00 ; 27.900 ;
LISTA;2;ILB;5186;PEPITA DE ZAPALLO, LA; 26.000,00 ; 27.600,00 ; 1.600,00 ; 0,06 ;#�REF!; 146,00 ; 27.900 ;
LISTA;2;ILB;5187;STRUFF (Alas de papel); 28.000,00 ; 29.700,00 ; 1.700,00 ; 0,06 ;#�REF!; 147,00 ; 29.900 ;
LISTA;2;ILB;5189;PUSS IN BOOTS(El Gato con Botas) E.U.V.; 21.000,00 ; 22.300,00 ; 1.300,00 ; 0,06 ;#�REF!; 148,00 ; 22.900 ;
LISTA;2;ILB;5190;RECETAS DE COCINA DE UNA GALLINA; 25.000,00 ; 26.500,00 ; 1.500,00 ; 0,06 ;#�REF!; 149,00 ; 26.900 ;
LISTA;2;ILB;5191;FABULAS DE LA FONTAINE (Erase una vez); 21.000,00 ; 22.300,00 ; 1.300,00 ; 0,06 ;#�REF!; 150,00 ; 22.900 ;
LISTA;2;ILB;5192;ACTO DE MAGIA, UN; 24.000,00 ; 25.400,00 ; 1.400,00 ; 0,06 ;#�REF!; 151,00 ; 25.900 ;
LISTA;2;ILB;5193;SEMANARIO DEL MIEDO 2-SIETE SUSTOS PARA; 28.000,00 ; 29.700,00 ; 1.700,00 ; 0,06 ;#�REF!; 152,00 ; 29.900 ;
LISTA;2;ILB;5194;FRISCO Y PEPE NOCHE (Alas de papel); 32.000,00 ; 33.900,00 ; 1.900,00 ; 0,06 ;#�REF!; 153,00 ; 33.900 ;
LISTA;2;ILB;5195;MAGIA DE LOS MIT. LEY. LATINOA 12aimp; 30.000,00 ; 31.800,00 ; 1.800,00 ; 0,06 ;#�REF!; 154,00 ; 31.900 ;
LISTA;2;ILB;5196;CONSTITUCION POL. COLOMBIA 1991  8 imp; 35.000,00 ; 37.100,00 ; 2.100,00 ; 0,06 ;#�REF!; 155,00 ; 37.900 ;
LISTA;2;ILB;5197;SUENO DE LA ANACONDA, EL; 33.000,00 ; 35.000,00 ; 2.000,00 ; 0,06 ;#�REF!; 156,00 ; 35.900 ;
LISTA;2;ILB;5198;CONTABA MI PAPA; 27.000,00 ; 28.600,00 ; 1.600,00 ; 0,06 ;#�REF!; 157,00 ; 28.900 ;
LISTA;2;ILB;5199;VAMPIRO EN EL HOSPITAL, UN; 24.000,00 ; 25.400,00 ; 1.400,00 ; 0,06 ;#�REF!; 158,00 ; 25.900 ;
LISTA;2;ILB;5200;Y OIRAS LO QUE NO HAS OIDO; 28.000,00 ; 29.700,00 ; 1.700,00 ; 0,06 ;#�REF!; 159,00 ; 29.900 ;
LISTA;2;ILB;5201;GRAN SECRETO, EL; 28.000,00 ; 29.700,00 ; 1.700,00 ; 0,06 ;#�REF!; 160,00 ; 29.900 ;
LISTA;2;ILB;5204;TUNGA CATUNGA; 24.000,00 ; 25.400,00 ; 1.400,00 ; 0,06 ;#�REF!; 161,00 ; 25.900 ;
LISTA;2;ILB;5205;VERSOS         MARTI; 28.000,00 ; 29.700,00 ; 1.700,00 ; 0,06 ;#�REF!; 162,00 ; 29.900 ;
LISTA;2;ILB;5212;A DONDE IRAN A DAR LOS DUENDES; 27.000,00 ; 28.600,00 ; 1.600,00 ; 0,06 ;#�REF!; 163,00 ; 28.900 ;
LISTA;2;ILB;5213;HOMBRE HONRADO, EL; 25.000,00 ; 26.500,00 ; 1.500,00 ; 0,06 ;#�REF!; 164,00 ; 26.900 ;
LISTA;2;ILB;5214;GALLO DEL OLVIDO, EL; 26.000,00 ; 27.600,00 ; 1.600,00 ; 0,06 ;#�REF!; 165,00 ; 27.900 ;
LISTA;2;ILB;5215;ABUELA ES UN CIBORG, MI.    (MOTO SEGUNDA EDIC); 32.000,00 ; 33.900,00 ; 1.900,00 ; 0,06 ;#�REF!; 166,00 ; 33.900 ;
LISTA;2;ILB;5217;DOBLE TRAVESIA; 34.000,00 ; 36.000,00 ; 2.000,00 ; 0,06 ;#�REF!; 167,00 ; 36.900 ;
LISTA;2;ILB;5218;EN LOS ZAPATOS DE FACUNDO; 25.000,00 ; 26.500,00 ; 1.500,00 ; 0,06 ;#�REF!; 168,00 ; 26.900 ;
LISTA;2;ILB;5219;JUANCHO  EL DELFIN; 37.000,00 ; 39.200,00 ; 2.200,00 ; 0,06 ;#�REF!; 169,00 ; 39.900 ;
LISTA;2;ILB;5220;POESIA    (LORCA); 23.000,00 ; 24.400,00 ; 1.400,00 ; 0,06 ;#�REF!; 170,00 ; 24.900 ;
LISTA;2;ILB;5221;PEPITA JIMENEZ            EDUCAR; 38.000,00 ; 40.300,00 ; 2.300,00 ; 0,06 ;#�REF!; 171,00 ; 40.900 ;
LISTA;2;ILB;5222;POESIA COMPLETA  Jose A. Silva; 32.000,00 ; 33.900,00 ; 1.900,00 ; 0,06 ;#�REF!; 172,00 ; 33.900 ;
